fecha,monto,categoria,descripcion,es_anomalia
2025-10-06 20:06:12,50.51,Transporte,Este empresa encima flores.,0
2025-09-01 09:10:38,9.76,Salud,Problemas fuera proyectos largo.,0
2026-02-23 13:56:25,188.8,Compras,Estuvo he objetivo volvió.,0
2025-06-04 16:19:33,708.78,Vivienda,Esto comenzó realizar mundo.,0
2025-12-10 11:38:39,166.88,Salud,Temas fácil reunión.,0
2026-03-26 19:46:23,688.37,Vivienda,Mismo fácil.,0
2026-02-15 13:32:24,53.58,Transporte,Asociación diez.,0
2025-10-05 18:49:20,122.23,Suscripciones,Europea televisión tengo producción.,0
2025-10-30 15:24:29,26.39,Transporte,Común pasar pp servicios.,0
2025-10-14 04:58:29,17.25,Salud,Dónde través democracia.,0
2026-02-02 07:01:34,177.24,Otros,Cual millones empresas.,0
2025-11-02 17:18:41,36.22,Educación,Llega entrada puso.,0
2026-02-27 12:59:10,147.87,Alimentación,Servicio américa o partidos.,0
2025-08-05 20:22:37,47.78,Compras,Era objeto b.,0
2025-06-21 03:54:21,20.25,Otros,Sino puerto entre.,0
2025-09-02 16:36:14,683.32,Vivienda,Partidos jorge alto europea.,0
2025-05-28 13:38:59,62.51,Ocio,Mal cama hay.,0
2026-01-21 13:06:06,152.9,Salud,Amigo movimiento país padre.,0
2025-06-02 04:15:10,112.42,Otros,Grado unidad humana.,0
2025-08-13 16:01:01,133.93,Compras,Encuentra jóvenes sólo.,0
2025-08-31 23:42:04,4.66,Compras,Ningún llevar economía.,0
2025-09-16 01:27:39,124.26,Salud,Historia guerra.,0
2025-08-18 14:25:43,34.51,Transporte,Su tras vía.,0
2025-07-18 04:43:11,83.53,Suscripciones,Quién exterior hijos.,0
2026-01-03 06:12:46,15.11,Alimentación,Hombre mercado son línea mesa.,0
2025-11-29 09:15:18,621.23,Vivienda,Humano encima próximo.,0
2026-04-22 01:31:45,1195.14,Vivienda,Alta qué.,0
2026-03-22 17:53:36,418.47,Educación,Tan carne tenemos.,1
2026-02-20 05:18:01,107.26,Salud,Fuera día programa paso.,0
2026-03-16 11:31:56,23.69,Otros,Recursos mes personas juez larga.,0
2025-12-02 12:20:05,43.23,Transporte,Plan éxito elementos muerto.,0
2025-07-23 02:24:48,3.51,Otros,Consejo luego datos.,0
2026-03-07 03:40:27,59.18,Suscripciones,Papel mundo verdad.,0
2025-07-07 15:18:06,125.98,Compras,Aire con.,0
2026-01-19 11:56:36,46.44,Alimentación,Nuevos clase sistema importante causa.,0
2025-10-04 06:28:25,28.43,Ocio,Respecto derecha.,0
2026-02-01 09:57:56,162.84,Salud,Negro la fondo silencio.,0
2026-01-07 22:07:57,64.37,Ocio,Mañana campo cuadro.,0
2025-08-20 11:14:11,163.88,Otros,Misma color contenido destino pesetas.,0
2026-04-01 00:52:33,182.64,Salud,Tuvo cuerpo.,0
2025-12-11 02:20:41,1041.5,Vivienda,Pasado antes base mes.,0
2025-12-16 06:46:33,192.61,Ocio,Siempre grande industria.,0
2025-07-27 08:26:25,1417.11,Vivienda,Análisis o viaje.,0
2026-03-02 10:37:00,34.98,Transporte,Explicó parís nuestro derecha.,0
2026-03-19 13:50:05,39.87,Transporte,Españoles luis alguna plan.,0
2025-11-03 09:08:51,150.87,Suscripciones,Dicen había objeto.,0
2025-06-01 08:48:37,86.47,Suscripciones,Humano precios.,0
2026-02-24 10:41:54,106.5,Ocio,Estudio música solo.,0
2025-11-03 08:24:24,68.04,Suscripciones,J silencio obras.,0
2026-05-04 16:49:12,115.34,Educación,Tan partes.,0
2026-02-06 17:29:27,11.08,Salud,Participación mes proyectos.,0
2025-09-14 02:13:19,23.11,Otros,Algunas llega.,0
2026-01-11 12:13:15,46.92,Compras,Juego pasó siguiente centros.,0
2025-09-03 15:05:42,77.12,Alimentación,Un largo natural práctica.,0
2025-06-12 18:22:35,88.88,Suscripciones,Varias duda españoles puerta paz.,0
2026-02-12 02:53:54,33.91,Transporte,Pasó país partido.,0
2026-03-06 05:30:32,32.23,Ocio,Posibilidades hicieron comercio.,0
2025-12-24 02:28:00,864.4,Salud,Ex ejemplo práctica cierto puerta.,1
2026-01-01 06:02:33,62.31,Ocio,Cual peso base deja luz.,0
2025-11-17 01:28:05,1085.18,Vivienda,Único único hospital.,0
2025-10-24 03:19:05,35.3,Compras,Madrid aparece siendo lo.,0
2025-07-19 01:07:11,54.53,Suscripciones,Otra pudo puesto decía propuesta.,0
2026-05-10 12:02:42,85.05,Salud,Cual sol centro.,0
2025-10-08 23:33:46,87.21,Educación,Color cargo.,0
2025-05-14 09:18:47,645.68,Vivienda,Conciencia actividades sociedad posible mundial.,0
2025-09-01 22:28:29,96.95,Compras,M informe hermano demasiado pronto.,0
2026-03-22 05:37:13,190.63,Compras,Todo pone cargo resultado.,0
2025-06-30 07:29:39,80.96,Suscripciones,Conseguir estudio bastante origen ocho.,0
2025-11-05 23:29:57,136.09,Compras,Creo siglo manera.,0
2025-08-12 10:18:50,156.74,Salud,Podemos mesa.,0
2025-06-08 06:56:38,134.67,Compras,Pasar día mañana b.,0
2026-01-27 18:06:46,157.44,Suscripciones,Ser principios así sería.,0
2026-02-26 20:28:12,114.75,Educación,Premio próximo.,0
2026-02-02 15:44:59,103.95,Ocio,Base plazo rodríguez volver.,0
2026-02-22 19:52:01,147.19,Ocio,Sociales ocasión medios.,0
2026-01-17 09:19:50,1.11,Compras,Arriba tierra fernando hacen.,0
2026-02-08 14:48:13,63.25,Ocio,Hay aparece.,0
2026-05-04 12:12:36,161.23,Otros,Resulta haya agua.,0
2025-09-14 18:36:24,122.48,Otros,Capacidad animales tierra.,0
2025-10-24 19:19:48,190.92,Otros,Propio pronto conciencia.,0
2025-05-27 20:37:13,30.13,Transporte,Plazo países joven del.,0
2025-10-12 11:04:07,836.44,Vivienda,Muerte siendo violencia.,0
2026-02-09 07:05:50,930.29,Salud,Tarde tipos estudio general.,1
2025-08-27 05:16:05,76.3,Educación,Juego mirada servicio frente.,0
2025-06-26 13:24:51,190.62,Salud,Tener minutos riesgo pueden.,0
2026-01-11 22:44:50,45.23,Compras,Director segundo electoral autor.,0
2026-02-02 11:56:46,78.25,Alimentación,Volver n humana según.,0
2025-10-12 06:42:55,154.64,Transporte,Flores españa constitución fuerte.,1
2026-03-17 09:21:29,12692.89,Vivienda,Sistemas mitad fuerzas carrera este.,1
2025-10-05 18:54:24,184.43,Compras,Al aun.,0
2025-05-14 02:25:30,29.22,Transporte,Varios humano veces evitar debe.,0
2026-01-06 14:59:02,4.96,Suscripciones,Cabo programas fuera libertad.,0
2026-02-02 10:58:02,3.31,Salud,Cámara cuerpo.,0
2025-12-06 14:49:39,11.01,Alimentación,Tarde pacientes particular haber título.,0
2025-06-17 14:00:00,172.71,Ocio,Para además.,0
2025-12-30 23:01:22,137.26,Ocio,Marzo diciembre se j.,0
2026-03-18 14:20:39,1665.5,Alimentación,Nacional temas cuales.,1
2026-01-26 19:35:16,1419.58,Vivienda,Exterior buscar temas importantes pequeño.,0
2026-01-17 23:24:17,1.62,Compras,Ser fácil últimos aquellas fiscal.,0
2026-01-04 21:15:55,172.1,Educación,Mitad tenemos nivel principal.,0
2026-01-03 18:41:43,179.05,Salud,Torno marzo esta.,0
2025-06-30 14:03:50,170.7,Ocio,Aquella vio podemos dirección.,0
2025-08-23 22:27:58,163.86,Ocio,Orden madre.,0
2026-04-29 15:17:14,124.14,Salud,Carne nivel aun tal región.,0
2026-03-03 04:59:36,75.18,Alimentación,Servicio importante principios comunicación.,0
2026-02-19 02:16:26,43.25,Transporte,Más me debe pese.,0
2025-11-23 09:37:39,152.53,Salud,Cantidad interior luis hombres que.,0
2025-11-16 01:46:53,29.77,Alimentación,Hoy productos.,0
2025-10-14 09:47:13,23.28,Ocio,Autor sabía políticos hacerlo memoria.,0
2025-11-17 14:50:05,32.06,Transporte,Democracia mayores metros hijo.,0
2026-03-24 12:40:20,102.12,Alimentación,Ii proyectos.,0
2025-06-15 21:18:00,196.54,Compras,Europea sabía dejar.,0
2025-11-15 05:37:31,14.62,Ocio,Ideas precio él.,0
2026-03-08 22:14:36,79.44,Alimentación,Mesa tras fuego.,0
2025-09-24 02:24:31,121.72,Salud,Vida mantener punto.,0
2026-01-03 17:52:51,154.48,Compras,Hablar causa encima.,0
2025-11-09 17:29:33,23.88,Transporte,Jefe amigos bien fueron.,0
2026-04-17 12:45:18,31.37,Alimentación,Hacen cuales ayer posible grupos.,0
2026-01-25 07:04:48,108.76,Alimentación,Se santiago necesidad aquellos.,0
2026-03-03 03:28:32,161.86,Otros,Encuentro pasa económico buena.,0
2026-02-11 11:11:44,91.36,Alimentación,Norte real entrar resto.,0
2025-08-26 06:11:10,89.45,Otros,I hubo mediante.,0
2026-03-11 23:36:43,109.54,Suscripciones,Padres zonas.,0
2026-02-09 12:04:22,29.86,Alimentación,Popular única seis.,0
2025-12-06 20:02:24,141.08,Ocio,Teatro le ellas.,0
2025-08-02 19:37:29,26.92,Transporte,Muerte encontrar movimiento iglesia marzo.,0
2025-11-24 15:33:03,1155.04,Vivienda,Recursos economía niveles e.,0
2025-07-22 08:44:51,105.0,Otros,Región aire toda trata.,0
2025-07-17 00:32:13,88.83,Compras,Idea técnica.,0
2026-01-09 08:02:45,71.65,Ocio,Arriba considera luego.,0
2025-09-11 04:25:45,148.61,Ocio,Visto primeras niño.,0
2025-06-06 15:10:29,161.37,Suscripciones,Lo les.,0
2025-08-14 17:52:33,1462.6,Vivienda,Futuro son punto.,0
2026-03-09 10:00:15,24.82,Transporte,Solución tiene.,0
2025-05-24 15:59:53,193.75,Suscripciones,Pocos valor recuerdo.,0
2025-07-29 04:28:32,1388.01,Vivienda,Quienes uno comunicación.,0
2026-03-28 06:12:49,28.55,Salud,Paso cuales.,0
2025-09-12 07:35:26,36.57,Transporte,Derecho ha.,0
2025-06-15 19:05:53,66.48,Alimentación,Afirmó reunión.,0
2025-12-25 05:07:30,9.04,Transporte,Algún experiencia somos.,0
2025-06-11 17:56:23,83.42,Otros,Apenas hijo humana ello.,0
2025-11-19 15:20:50,90.87,Otros,Dan policía aun deja miembros.,0
2025-06-27 11:34:43,116.74,Educación,Viejo aparece oficial mejores.,0
2026-02-25 23:11:58,147.68,Salud,Puerta esos policía.,0
2025-07-02 04:09:17,1158.61,Vivienda,Memoria conseguir ningún.,0
2025-09-24 19:41:26,114.23,Alimentación,Muy hace.,0
2025-08-21 17:17:30,20.09,Suscripciones,Aquellas dio público flores verdad.,0
2025-12-10 18:41:41,140.99,Compras,Psoe personas central políticas campo.,0
2026-04-12 04:20:02,357.86,Transporte,Crisis hay jamás buena.,1
2025-06-14 06:01:40,67.01,Educación,Jorge lenguaje técnica.,0
2025-06-26 22:45:00,942.53,Vivienda,Mira grupos sabía.,0
2025-07-04 14:19:33,37.13,Otros,Mundial creo cerca través visto.,0
2026-03-30 06:25:29,43.66,Transporte,Miedo hizo seguro.,0
2025-10-25 16:50:35,116.23,Salud,Igual interior.,0
2025-11-05 23:11:33,4.08,Salud,Vía siete generales.,0
2025-11-07 21:19:56,129.73,Alimentación,Mira persona todavía.,0
2025-08-30 12:11:09,59.51,Ocio,Carácter demasiado música movimiento.,0
2025-12-09 19:46:19,142.84,Compras,Hasta estaba d.,0
2026-04-24 17:27:50,753.98,Vivienda,Ésta fácil haciendo quiere debe.,0
2026-01-14 19:36:53,97.36,Educación,B niños me humano debía.,0
2025-06-15 08:42:08,176.6,Educación,Año otras sabía especial tomar.,0
2025-05-29 00:34:03,118.41,Alimentación,Ellos servicio capaz formación.,0
2025-09-18 22:57:51,766.05,Vivienda,Función primera hace.,0
2025-08-13 07:59:40,15.1,Alimentación,Luego nuestro económica iba.,0
2025-06-04 23:23:17,36.13,Transporte,Tendrá yo tuvo fin.,0
2025-10-01 20:09:20,142.22,Salud,Sociedad existen relaciones.,0
2025-12-18 19:58:43,1.08,Ocio,Muerte algunas éxito.,0
2025-06-24 11:38:04,3.56,Otros,Anterior cabeza juez esas.,0
2026-01-02 09:00:59,195.04,Otros,Sabe tres duda.,0
2025-07-18 13:27:09,172.64,Salud,Salir produce juez hace.,0
2025-12-04 11:51:56,97.26,Salud,Muerte instituto hay fiscal.,0
2025-08-23 05:39:39,164.9,Compras,Unos sus memoria alrededor.,0
2025-06-16 12:24:51,105.76,Salud,Edad joven santa presidente.,0
2026-01-18 03:20:21,558.8,Vivienda,Animales ha.,0
2025-07-19 13:19:08,165.2,Otros,Sociedad tierra puedo santa.,0
2026-01-29 14:15:30,111.35,Otros,Precios victoria social elementos muchos.,0
2025-12-16 17:20:44,173.17,Suscripciones,Joven le a dólares.,0
2025-07-04 19:22:07,1481.71,Vivienda,Valor llevar distintas club.,0
2025-07-14 11:40:12,141.83,Alimentación,Sentido millones hechos mitad.,0
2025-09-01 14:14:30,168.48,Compras,Democracia lucha larga ha.,0
2025-05-30 12:40:16,161.82,Otros,Veces salida tenía.,0
2026-02-15 14:45:26,24.89,Educación,Primera sobre.,0
2026-03-08 05:51:41,15.91,Alimentación,Tanto hecho n revolución.,0
2026-03-01 21:01:12,4.42,Salud,Parece nuevas hecho.,0
2025-07-21 20:53:25,186.03,Otros,Reforma relaciones entrar otra.,0
2026-01-16 21:20:46,109.82,Otros,Viejo abril proyectos internacional.,0
2025-07-02 04:11:16,190.15,Compras,Hubo la.,0
2026-02-23 15:17:31,146.99,Educación,Social nos hija viejo.,0
2026-04-27 08:22:14,53.97,Alimentación,Tales sector puedo movimiento central.,0
2025-07-15 23:11:54,173.62,Compras,Humano costa.,0
2025-10-29 09:43:44,97.62,Alimentación,Encima pasado que estudios especial.,0
2025-11-12 17:33:01,164.86,Otros,Vez uso encuentra mercado cerca.,0
2025-11-16 15:29:28,1291.99,Vivienda,Ante ve.,0
2025-10-23 22:26:38,148.23,Compras,Más parece pasar.,0
2025-07-18 10:18:00,126.54,Educación,Ii primeros.,0
2025-06-17 09:45:43,631.37,Suscripciones,Hay cultura cuanto todas.,1
2025-06-07 10:30:58,180.15,Suscripciones,R juan.,0
2025-09-09 01:42:33,144.89,Compras,Pocos atención.,0
2026-01-13 13:09:24,1384.49,Vivienda,Objetivo durante etc económica.,0
2025-10-22 10:47:20,165.2,Educación,Sentido hecho.,0
2026-05-07 18:54:29,97.42,Otros,Superior luego está relaciones.,0
2026-04-24 19:17:23,48.07,Transporte,Peor curso deja así.,0
2025-06-02 05:09:06,95.07,Salud,Barcelona nuevos quienes un fácil.,0
2025-06-09 06:35:54,132.52,Compras,Capital tarde.,0
2026-01-15 08:28:37,641.71,Educación,Actual modelo figura palabra bajo.,1
2026-04-23 21:51:37,142.69,Otros,Ii solamente.,0
2025-06-10 07:58:45,60.66,Suscripciones,Otros largo.,0
2026-01-30 01:26:32,6.75,Transporte,Profesional marcha.,0
2026-02-13 10:09:09,187.53,Salud,Siguientes zona b escuela cerca.,0
2025-07-19 16:19:28,44.69,Alimentación,Madre período sido gobierno.,0
2026-01-26 23:22:19,62.6,Alimentación,Campo casos manuel.,0
2026-05-10 23:16:20,511.02,Vivienda,Persona favor blanco pregunta.,0
2025-05-28 08:22:22,80.0,Salud,Ministerio una pero francisco.,0
2026-03-23 21:03:42,9.98,Transporte,Noche cualquier principales.,0
2026-01-12 10:25:30,93.33,Otros,Torno mujeres horas acción.,0
2025-07-25 18:31:21,49.39,Transporte,Guerra juan hora.,0
2025-09-08 14:10:42,111.43,Educación,Al pasar civil mayor hubo.,0
2025-10-05 06:41:00,3.48,Salud,Mi n también nacional.,0
2025-09-20 09:11:35,110.44,Otros,Buenos dios llegar ocasiones pie.,0
2025-06-21 16:37:58,184.7,Compras,Elementos mal español.,0
2026-03-02 17:34:25,149.41,Ocio,Todos siglo cierto.,0
2025-11-23 10:21:14,1076.18,Vivienda,Encuentro formación otros.,0
2026-03-22 13:32:38,25.78,Alimentación,Momento toma quiero.,0
2025-09-03 09:33:36,110.84,Compras,Costa posición color.,0
2025-06-18 09:40:51,139.99,Salud,Todas industria ver presidente.,0
2025-12-29 21:52:35,84.66,Educación,Violencia aún derecho.,0
2025-11-05 07:23:34,5.37,Educación,Libro violencia está autoridades análisis.,0
2025-11-28 10:59:26,94.21,Suscripciones,Experiencia hoy.,0
2025-12-14 18:22:05,18.68,Alimentación,Vio precio amor podemos economía.,0
2025-12-26 13:59:33,136.82,Suscripciones,Rafael hicieron.,0
2025-08-21 22:23:52,185.29,Educación,Negro esta costa.,0
2025-10-15 15:35:59,44.3,Otros,I comunidad somos.,0
2025-11-21 23:11:25,55.75,Alimentación,Pronto asimismo reforma humano.,0
2026-04-22 15:31:43,196.37,Salud,Dar pesetas situación hombre actividades.,0
2025-06-20 18:46:20,193.94,Salud,Contra ii méxico difícil.,0
2025-08-30 11:13:54,5.65,Otros,Niños región solución comisión abril.,0
2025-06-29 12:55:05,10.12,Transporte,Seis espacio.,0
2026-01-08 19:30:08,1.34,Ocio,Decir quizá estilo punto recuerdo.,0
2025-11-12 02:43:59,168.96,Compras,Objeto fuentes quería.,0
2025-06-10 11:55:07,181.34,Salud,Debido lugar todo también.,0
2025-07-05 02:48:18,113.99,Educación,Según aquellos ser.,0
2026-05-08 12:33:32,184.73,Salud,Solución ningún número estudios.,0
2025-06-22 15:48:51,2.76,Salud,Sus diciembre ninguna.,0
2025-08-30 22:25:23,6290.99,Vivienda,Martín político actividad paciente presente.,1
2025-12-24 21:30:42,58.58,Ocio,Ocho siquiera concepto comunidad.,0
2025-05-15 00:02:10,43.35,Alimentación,Proceso aspectos fernando.,0
2025-06-23 15:23:01,1.76,Otros,Otro mayores.,0
2026-04-14 06:56:04,29.27,Transporte,Instituto iba.,0
2025-11-21 10:49:30,59.49,Salud,Práctica corte.,0
2025-09-27 16:46:14,130.06,Otros,Varios conjunto pública.,0
2025-06-02 15:33:09,958.58,Vivienda,Experiencia nivel lucha única nuevos.,0
2025-08-02 18:03:55,185.17,Educación,Jefe josé cámara haciendo.,0
2026-02-26 19:39:11,16.07,Suscripciones,Artículo mejores ella juez.,0
2026-04-16 01:08:26,97.21,Otros,Vista mal época.,0
2026-03-28 07:24:58,38.51,Educación,Próximo metros español forma.,0
2026-04-21 15:36:08,134.43,Suscripciones,Humano asociación cuba ya.,0
2025-10-23 12:37:05,24.88,Compras,Buen pacientes final.,0
2025-06-03 02:27:33,144.68,Otros,En principal necesidad.,0
2026-01-13 11:11:16,63.57,Educación,Existencia poder economía etapa tenido.,0
2025-11-29 02:31:40,188.86,Compras,Frente diversas jamás muerto.,0
2025-06-19 12:47:39,1067.94,Vivienda,Quedó busca.,0
2025-07-26 10:50:47,953.93,Vivienda,Acuerdo otro hizo productos.,0
2026-03-04 00:26:10,76.39,Alimentación,Humano mayores ante duda.,0
2026-05-02 10:31:38,20.99,Transporte,Cuya entrada miguel programa.,0
2025-10-25 01:40:50,148.01,Alimentación,Sectores seguir posible sido.,0
2025-08-12 13:24:50,24.93,Transporte,Tema semanas podría último.,0
2025-07-09 23:59:06,143.62,Ocio,Cosa uso hermano pacientes.,0
2026-05-08 13:13:31,97.45,Suscripciones,Viaje días octubre española.,0
2025-08-20 01:39:40,153.36,Compras,José señora.,0
2026-02-14 22:20:07,543.4,Vivienda,Derecho mi poner hasta.,0
2025-10-30 13:34:09,926.18,Vivienda,Acerca suerte han concepto voy.,0
2025-09-08 14:24:56,171.69,Compras,Análisis grupo riesgo diciembre me.,0
2026-01-12 01:30:59,30.53,Otros,Programas corazón principio.,0
2026-01-15 14:07:16,148.1,Suscripciones,Éste diez.,0
2025-06-03 09:07:15,49.83,Otros,Seguir junto.,0
2026-03-20 03:05:02,92.07,Suscripciones,Tenían opinión apoyo justicia elecciones.,0
2025-09-12 02:07:57,165.05,Salud,Diciembre diciembre había mantener.,0
2025-05-15 18:47:18,183.93,Educación,Palabra has.,0
2026-04-29 14:11:30,141.46,Otros,Aumento real electoral.,0
2025-06-29 18:18:49,1253.01,Vivienda,Hace toma.,0
2026-01-13 15:30:39,67.07,Salud,Se años sur tres.,0
2025-11-29 09:54:07,48.9,Educación,Y general.,0
2026-01-13 14:13:21,83.36,Alimentación,Cuerpo natural.,0
2025-08-10 08:16:28,1428.38,Vivienda,Condiciones parecía derechos al hecho.,0
2026-04-20 13:42:08,858.46,Vivienda,Atrás lado entrada.,0
2025-10-25 21:24:05,1056.19,Vivienda,Dan solución obras.,0
2025-11-26 20:59:41,17.75,Salud,Ocho unión.,0
2025-09-04 02:04:39,117.79,Educación,Servicios riesgo y.,0
2026-02-17 11:21:43,94.68,Otros,Trabajar y.,0
2026-05-02 11:53:27,187.43,Suscripciones,Éxito mi reforma.,0
2025-05-26 07:29:08,1191.95,Vivienda,Diferencia texto región.,0
2026-01-24 12:05:06,178.69,Compras,Estudio evitar.,0
2026-01-12 05:35:03,114.2,Alimentación,Ir contenido padre.,0
2025-08-02 17:44:11,83.25,Otros,Primer proyectos.,0
2025-08-31 05:58:55,183.12,Otros,Actitud paso gente dicho.,0
2025-12-22 07:21:51,53.53,Alimentación,Juego causa programas hacía días.,0
2025-07-31 04:10:32,834.47,Vivienda,Mayoría llega es.,0
2026-01-25 23:42:35,32.17,Alimentación,Pasó primer.,0
2025-08-04 12:13:43,89.75,Ocio,Antonio tema iba justicia medida.,0
2025-10-30 06:20:28,144.04,Educación,Quiere mayo paso trata metros.,0
2025-12-23 13:42:36,174.83,Educación,Camino hacer.,0
2026-02-25 15:45:44,81.59,Suscripciones,Cerca habría.,0
2026-01-21 21:26:01,1123.8,Vivienda,Arte santa miembros.,0
2025-09-20 21:25:24,126.26,Suscripciones,Sino palabra apenas.,0
2026-05-09 19:32:26,8.6,Suscripciones,Todo crisis.,0
2026-04-08 17:02:44,169.91,Ocio,Obra y mucho.,0
2025-10-11 07:42:05,59.4,Transporte,Actividades j pues durante hombres.,0
2025-06-27 16:31:22,173.2,Otros,Tal diez región.,0
2026-02-20 04:28:07,182.44,Compras,Torno u resto ciento semanas.,0
2025-12-10 06:29:53,162.38,Ocio,Cierta mejor ve.,0
2025-12-31 12:42:39,1097.87,Vivienda,Unión revolución.,0
2026-03-31 01:52:50,198.17,Otros,Mí país.,0
2025-08-23 13:25:32,149.77,Otros,Esa productos resultados teoría.,0
2025-07-10 14:09:57,156.07,Otros,Precio problemas.,0
2026-02-10 03:37:56,117.49,Ocio,Buen muerte estudios diversos lenguaje.,0
2025-12-22 00:27:06,40.36,Suscripciones,Usted grandes banco.,0
2025-07-13 22:54:40,551.5,Vivienda,Pacientes muy frente relaciones que.,0
2025-07-29 08:54:39,2229.83,Otros,Muchas bajo centro.,1
2026-03-22 18:56:21,191.03,Educación,Miedo capacidad.,0
2025-09-08 18:24:47,170.03,Compras,Dan consumo zona ayuda título.,0
2025-11-18 16:59:30,62.99,Educación,Animales entonces.,0
2026-02-13 20:55:51,187.51,Educación,Social hospital producto.,0
2025-08-04 22:24:17,1064.83,Compras,Propio quienes debido sabe.,1
2025-10-28 19:12:49,47.71,Otros,Unas pública arte.,0
2025-08-06 12:29:06,574.2,Vivienda,Calle premio.,0
2026-04-08 14:04:08,16.23,Transporte,Propia consejo puede manera.,0
2025-10-16 20:32:02,140.17,Alimentación,Esto campo mujer.,0
2025-07-13 18:49:08,280.53,Transporte,Nosotros personas amor posible aparece.,1
2026-03-28 20:34:34,34.81,Suscripciones,Fuerza función jorge muerto.,0
2026-03-31 23:01:17,164.4,Compras,Primeros política.,0
2026-02-19 12:48:25,41.39,Alimentación,Diferencia dos octubre deben tema.,0
2026-04-08 07:03:44,906.66,Vivienda,Lugar ley carrera he.,0
2026-01-14 21:45:39,116.71,Ocio,Problema favor debía.,0
2026-04-20 10:36:01,9.88,Compras,Luego cama menos pensar.,0
2026-01-28 12:49:24,550.6,Ocio,Club deben vista comisión.,1
2025-09-11 06:30:12,76.17,Compras,Quiere alto zona superior nos.,0
2026-01-30 08:07:33,27.18,Transporte,Aquella están estados términos.,0
2025-12-16 01:01:58,151.68,Compras,La silencio comunicación último presente.,0
2026-04-30 03:36:59,55.91,Transporte,Algo real.,0
2026-04-06 08:29:43,25.06,Transporte,Vuelve primera.,0
2026-04-30 05:32:03,14.67,Salud,Tal tipo países.,0
2026-05-05 20:39:33,49.9,Ocio,Difícil primeras tan grande.,0
2026-05-13 01:34:05,44.67,Alimentación,Victoria instituciones grandes.,0
2026-01-25 08:39:16,176.01,Compras,Quería ningún sabe no.,1
2025-07-11 04:19:40,20.59,Compras,Pequeña momentos.,0
2026-04-24 12:15:43,135.31,Educación,Al formas dejar.,0
2025-06-03 13:33:24,158.16,Educación,Haya están.,0
2025-05-25 17:21:12,65.93,Compras,Felipe empresas pasado humanos.,0
2026-02-23 20:44:02,104.27,Alimentación,Color uso ella.,0
2025-07-22 04:42:35,4959.9,Vivienda,Quienes tenía gran.,1
2025-07-11 02:43:18,58.21,Compras,Ni garcía ese llegó.,0
2026-01-25 06:37:07,34.7,Alimentación,Noche posibilidad cultural.,0
2026-04-12 06:52:55,112.51,Suscripciones,Mano ministerio dicho permite.,0
2025-12-12 14:48:46,1308.75,Alimentación,Hubo energía supuesto.,1
2026-01-28 04:56:32,720.67,Vivienda,Afirmó habían diversos.,0
2025-12-21 18:01:26,78.84,Salud,Producción algunas formación usted.,0
2025-12-07 06:59:55,140.41,Alimentación,Cuerpo dentro embargo.,0
2025-12-15 17:58:04,8.9,Ocio,Cuales siquiera final salud aparece.,0
2025-09-09 06:56:38,141.03,Alimentación,Toda aspecto hubo artículo para.,0
2025-07-24 02:38:29,127.89,Salud,Peso conocimiento.,0
2025-08-31 04:05:33,132.78,Compras,Ahí méxico valor.,0
2025-08-06 07:05:47,160.08,Salud,No veces.,0
2026-04-26 09:47:14,108.68,Alimentación,Prensa cual cuadro yo.,0
2025-05-24 12:42:58,70.99,Compras,Medidas relación.,0
2026-03-25 00:08:55,132.1,Alimentación,Cuya pensar tribunal varios.,0
2026-02-22 22:14:16,141.57,Compras,Él productos tema.,0
2026-03-02 10:35:55,1413.47,Vivienda,Países jefe tipo quién jóvenes.,0
2026-03-26 18:10:23,146.55,Suscripciones,Peor tipo época jamás.,0
2025-06-10 18:52:34,44.11,Alimentación,Zonas vuelve estudio entre.,0
2025-12-04 09:53:34,69.08,Educación,Eran tomar grande reforma vez.,0
2025-08-06 12:12:58,180.89,Salud,Y camino riesgo mano.,0
2025-08-31 06:12:04,47.39,Suscripciones,Generales encuentro servicio hombres.,0
2025-11-14 15:56:58,2096.69,Ocio,Buscar dan quien.,1
2025-08-03 15:41:50,95.78,Otros,Diversas solución.,0
2026-04-21 02:03:29,53.63,Ocio,Términos industria control aquella.,0
2026-03-31 07:15:43,1165.91,Vivienda,Mayoría argentina obras.,0
2026-04-09 13:08:56,132.7,Ocio,Quería años río otra campaña.,0
2025-08-23 23:41:58,155.4,Salud,Favor libro d distintas.,0
2026-01-14 02:08:04,84.07,Suscripciones,Propia actitud garcía deben.,0
2025-05-27 18:07:34,16.19,Otros,San busca baja práctica.,0
2025-11-24 16:30:41,13.01,Transporte,Período contra fin.,0
2025-11-21 00:09:30,11.48,Transporte,Hicieron visto director.,0
2025-11-04 08:48:22,726.02,Vivienda,Hijo juan peor serie.,0
2025-12-15 02:40:43,136.69,Suscripciones,Asociación mesa capital problemas precisamente.,0
2026-01-22 21:06:40,192.73,Salud,Amigos música hasta capacidad todavía.,0
2026-04-07 10:02:07,59.7,Compras,Toda p oficial.,0
2025-11-12 14:59:41,118.66,Otros,Esfuerzo pregunta niveles.,0
2026-05-13 16:02:24,199.14,Salud,Contrario cierto efecto o estados.,0
2025-05-29 03:52:43,100.96,Suscripciones,Palabra seguro estaba.,0
2026-05-08 03:22:21,146.2,Suscripciones,Época tener producción será grado.,0
2025-12-20 05:29:49,1432.82,Vivienda,Casos soy jefe.,0
